region	.1 Percentile	99.9 Percentile	Mean	Total
LOC105375410	1.852	2.04758	1.95356	1286
LOC124901702	1.68677	2.26059	2.01197	1286
LOC105375411	1.82913	2.04444	1.93402	1286
SEM1	1.85716	1.998	1.93133	1286
LOC105375412	1.80113	2.09	1.93987	1286
LOC107986825	1.72303	2.02402	1.86934	1286
LOC105375414	1.71518	2.06458	1.91516	1286
LOC124901703	1.74339	2.10743	1.93269	1286
DLX6-AS1	1.79554	2.02201	1.91693	1286
DLX6	1.66228	2.10372	1.88778	1286
DLX5	1.68796	2.19015	1.94968	1286
SDHAF3	1.86126	2.05987	1.95862	1286
LOC107984034	1.83316	2.13801	1.9796	1286
LOC124901704	1.84331	2.02315	1.9444	1286
LOC107986826	1.77251	2.24958	2.01403	1286
LOC105375416	1.87226	2.04272	1.95694	1286
TAC1	1.74116	2.21615	1.99355	1286
ASNS	1.83334	2.07986	1.95862	1286
CZ1P-ASNS	1.80614	2.05572	1.94893	1286
MIR5692A1	1.43159	2.22372	1.88134	1286
MIR5692C2	1.15034	2.28887	1.74201	1286
CCZ1P-OR7E38P	1.66051	2.28401	1.96156	1286
OCM2	1.55342	2.12543	1.88358	1286
LMTK2	1.91941	2.148	2.0401	1286
BHLHA15	1.7928	3.09589	2.06969	1286
TECPR1	1.86013	2.11044	1.9858	1286
LOC124901706	1.64897	2.32343	1.99469	1286
LOC124901705	1.61542	2.18843	1.91607	1286
BRI3	1.84313	2.16445	2.00719	1286
BAIAP2L1	1.82647	2.09672	1.98621	1286
NPTX2	1.82654	2.15486	2.00728	1286
LOC105375419	1.6334	2.20016	1.91981	1286
LOC105375418	1.66254	2.24515	1.94857	1286
TMEM130	1.82257	2.10258	1.96826	1286
TRRAP	1.99713	2.17272	2.08002	1286
MIR3609	1.58993	2.74888	2.08418	1286
SCARNA28	1.58993	2.74888	2.08418	1286
LOC124901832	1.49365	2.49016	1.99446	1286
LOC101927550	1.9519	2.26172	2.11632	1286
SMURF1	1.94567	2.14829	2.06041	1286
MYH16	1.86821	2.21216	2.07482	1286
LOC105375421	1.88558	2.39189	2.0596	1286
ARPC1A	1.91477	2.24287	2.08517	1286
ARPC1B	1.87018	2.21545	2.04116	1286
PDAP1	1.87444	2.31515	2.07758	1286
BUD31	1.8496	2.39929	2.1162	1286
MIR12119	1.56822	2.69688	2.12558	1286
LOC124901707	1.53797	2.64631	2.04092	1286
LOC124901841	1.67418	2.84954	2.23078	1286
PTCD1	1.84397	2.35586	2.09716	1286
ATP5MF-PTCD1	1.85355	2.36802	2.12429	1286
CPSF4	1.88544	2.40758	2.14945	1286
ATP5MF	1.76042	2.42317	2.12536	1286
ZNF789	1.90618	2.48886	2.15121	1286
ZNF394	1.84993	2.41815	2.1	1286
ZKSCAN5	1.83784	2.29219	2.08561	1286
FAM200A	1.89293	2.34001	2.12669	1286
LOC105375422	1.79713	2.40318	2.07618	1286
ZNF655	1.9739	2.29515	2.14043	1286
TMEM225B	1.96326	2.31015	2.13161	1286
ZSCAN25	2.01144	2.19443	2.10738	1286
CYP3A5	1.96783	2.26887	2.11889	1286
CYP3A7-CYP3A51P	1.93354	2.19558	2.0715	1286
CYP3A7	1.92131	2.21944	2.06978	1286
CYP3A4	1.95816	2.26915	2.11255	1286
CYP3A43	1.87013	2.29359	2.12731	1286
OR2AE1	1.40747	2.2483	1.81497	1286
TRIM4	1.95867	2.29401	2.12444	1286
LOC101927610	1.89177	2.39716	2.13644	1286
GJC3	1.92326	2.36115	2.13972	1286
LOC124900245	1.5264	2.63158	2.06743	1286
AZGP1	1.74658	2.19558	1.99756	1286
AZGP1P1	1.7055	2.27772	1.9938	1286
LOC105375423	1.82596	2.23643	2.05302	1286
ZKSCAN1	1.88832	2.29588	2.10937	1286
ZSCAN21	1.88826	2.36443	2.13519	1286
ZNF3	1.8733	2.35503	2.14409	1286
COPS6	1.7964	2.5793	2.14474	1286
MCM7	1.94928	2.51503	2.1952	1286
MIR25	1.62174	2.86258	2.28949	1286
MIR93	1.70209	2.69358	2.25043	1286
MIR106B	1.61097	2.80015	2.21139	1286
AP4M1	1.80151	2.44358	2.07262	1286
TAF6	1.80228	2.47021	2.09157	1286
CNPY4	1.74437	2.52105	2.07695	1286
MBLAC1	1.79314	2.65801	2.22138	1286
LAMTOR4	1.69042	2.41972	2.07848	1286
TRAPPC14	1.90917	2.58588	2.23171	1286
MIR4658	1.63673	2.73106	2.15622	1286
GAL3ST4	1.79837	2.43732	2.0964	1286
GPC2	1.70093	2.29945	1.9912	1286
STAG3	1.80087	2.39477	2.11447	1286
CASTOR3P	1.81065	2.63042	2.05858	1286
PVRIG	1.69814	3.13685	2.16528	1286
LOC105375426	1.74098	3.0522	2.09892	1286
SPDYE3	1.76306	2.9195	2.1015	1286
PMS2P1	1.88464	3.07475	2.19556	1286
STAG3L5P-PVRIG2P-PILRB	1.91253	2.42473	2.16339	1286
STAG3L5P	1.78563	3.23489	2.21871	1286
PVRIG2P	1.82158	2.60661	2.18886	1286
MIR6840	1.60328	2.59201	2.11717	1286
PILRB	1.86141	2.38888	2.11274	1286
PILRA	1.81501	2.34772	2.09552	1286
ZCWPW1	1.80408	2.40932	2.11779	1286
MEPCE	1.88518	2.47373	2.17275	1286
PPP1R35	1.83974	2.65803	2.22672	1286
PPP1R35-AS1	1.80735	2.53672	2.18802	1286
SPACDR	1.66663	2.31244	2.00313	1286
TSC22D4-C7ORF61	1.77801	2.2816	2.01123	1286
TSC22D4	1.8167	2.3019	2.01671	1286
NYAP1	1.80008	2.42016	2.07226	1286
LOC107986829	1.72215	2.50235	2.10241	1286
AGFG2	1.8014	2.65889	2.16116	1286
LOC124901708	1.74544	2.61872	2.08785	1286
SAP25	1.69204	2.71016	2.15051	1286
LRCH4	1.824	2.65301	2.12018	1286
FBXO24	1.8649	2.54102	2.11625	1286
PCOLCE-AS1	1.8176	2.483	2.06028	1286
PCOLCE	1.73277	2.36303	1.99907	1286
MOSPD3	1.7805	2.66119	2.14283	1286
TFR2	1.79261	2.29658	2.03033	1286
LOC124901709	1.77092	2.33116	2.03688	1286
LOC124901710	1.71127	2.34488	2.03017	1286
ACTL6B	1.81537	2.35959	2.05698	1286
LOC105375429	1.71116	2.31172	2.02032	1286
GNB2	1.82903	2.29259	2.06521	1286
GIGYF1	1.887	2.25815	2.04801	1286
POP7	1.82314	2.56117	2.16485	1286
EPO	1.73393	2.30416	2.01988	1286
ZAN	1.67526	2.12301	1.94518	1286
EPHB4	1.58458	2.18715	2.03981	1286
SLC12A9	1.60491	2.16587	2.01514	1286
SLC12A9-AS1	1.38768	2.218	2.02589	1286
TRIP6	1.56122	2.29302	2.0252	1286
MIR6875	1.47783	2.60944	2.07958	1286
SRRT	1.54679	2.24529	2.03514	1286
UFSP1	1.62526	2.48816	2.06798	1286
ACHE	1.57558	2.25745	2.02094	1286
LOC105375431	1.69615	2.37229	2.15019	1286
MUC3A	1.80809	2.67348	2.36098	1286
LOC124900622	2.00713	3.09774	2.64043	1286
MUC12	1.55132	2.19947	2.0074	1286
MUC12-AS1	1.34336	2.12088	1.82087	1286
MUC17	1.61226	2.14958	2.00979	1286
TRIM56	1.58824	2.26615	2.04196	1286
SERPINE1	1.60333	2.21359	1.9982	1286
AP1S1	1.53887	2.18302	1.93495	1286
MIR4653	1.28344	2.16644	1.76797	1286
VGF	1.51689	2.11186	1.91939	1286
NAT16	1.46817	2.08686	1.89318	1286
MOGAT3	1.53223	2.17958	1.95792	1286
PLOD3	1.5944	2.19029	1.99464	1286
ZNHIT1	1.57021	2.32902	2.04932	1286
CLDN15	1.58834	2.24929	1.99677	1286
FIS1	1.75899	2.44373	2.13648	1286
LNCPRESS1	1.59495	2.41972	2.11022	1286
EMSLR	1.62625	2.36187	2.07024	1286
IFT22	1.54552	2.26986	2.04135	1286
COL26A1	1.54082	2.0963	1.96648	1286
LINC01007	1.68296	2.34201	2.09641	1286
LOC107986832	1.65259	2.17287	2.00077	1286
MYL10	1.58058	2.08043	1.94003	1286
CUX1	1.67692	2.14586	2.06313	1286
LOC124900244	1.61286	2.53987	2.0491	1286
LOC124901711	1.68443	2.34531	2.08518	1286
SH2B2	1.8699	2.15786	2.03133	1286
MIR4285	1.40377	2.09558	1.74524	1286
LOC107986717	1.66298	2.391	2.05255	1286
SPDYE6	1.05938	2.37061	1.6166	1286
LOC100630923	1.78927	2.2373	2.0671	1286
LOC100289561	1.58494	2.78587	1.84072	1286
PRKRIP1	1.81931	2.27801	2.11149	1286
MIR548O	1.48403	2.57986	2.04656	1286
LOC105375433	1.72482	2.30744	2.11492	1286
ORAI2	1.86618	2.28301	2.09108	1286
ALKBH4	1.81381	2.33587	2.10432	1286
LRWD1	1.80554	2.28844	2.04028	1286
MIR5090	1.59764	2.57302	2.07018	1286
MIR4467	1.43763	2.41174	1.9284	1286
POLR2J	1.29964	2.58531	1.83397	1286
RASA4B	0.72142	4.57075	2.13613	1286
LOC124901715	0.55478	5.85995	2.50462	1286
UPK3BL2	0.51321	5.25417	2.13661	1286
POLR2J3-UPK3BL2	0.63691	6.19209	2.56591	1286
SPDYE2	0.71391	7.25534	2.99521	1286
POLR2J3	0.71391	7.25534	2.99521	1286
LOC124901712	0.71391	7.25534	2.99521	1286
RASA4	0.7712	7.52694	3.1361	1286
LOC124901714	0.71916	7.79925	3.27702	1286
UPK3BL1	0.44964	5.13133	2.16042	1286
POLR2J2-UPK3BL1	0.38021	4.40376	1.81239	1286
SPDYE2B	0.24674	3.89954	1.46437	1286
POLR2J2	0.24674	3.89954	1.46437	1286
RASA4DP	1.46387	2.31373	1.96571	1286
LOC124901713	0.85444	2.53889	1.49228	1286
FAM185A	2.00351	2.29472	2.13812	1286
FBXL13	2.0049	2.192	2.10447	1286
LRRC17	1.95518	2.233	2.10799	1286
NFE4	1.81577	2.2673	2.0787	1286
ARMC10	1.45851	2.24072	2.06563	1286
DPY19L2P2	1.75677	2.16772	2.03862	1286
PMPCB	2.0	2.24973	2.12783	1286
DNAJC2	1.96264	2.23529	2.10589	1286
PSMC2	1.92326	2.216	2.07644	1286
SLC26A5	1.92813	2.14215	2.04306	1286
SLC26A5-AS1	1.91326	2.166	2.03788	1286
RELN	1.92739	2.08801	1.99593	1286
LOC105375435	1.61216	2.30729	1.92622	1286
ORC5	1.85251	2.13602	2.01026	1286
LHFPL3	1.98013	2.12515	2.04601	1286
LHFPL3-AS1	1.80897	2.31915	2.08658	1286
LHFPL3-AS2	1.94696	2.28258	2.11472	1286
LOC101927902	1.88707	2.32943	2.11649	1286
LINC01004	1.88524	2.39587	2.13027	1286
KMT2E-AS1	1.72754	2.43146	2.08229	1286
KMT2E	1.94364	2.2933	2.10276	1286
SRPK2	1.99364	2.20072	2.09543	1286
LOC124901717	1.8527	2.36801	2.12777	1286
LOC124901718	1.87593	2.29243	2.0911	1286
PUS7	1.95839	2.271	2.10835	1286
RINT1	1.95913	2.28859	2.11834	1286
EFCAB10	1.89296	2.26843	2.09763	1286
EFCAB10-AS1	1.76537	2.3313	2.05487	1286
ATXN7L1	2.00439	2.16129	2.07345	1286
CDHR3	1.95796	2.16586	2.06268	1286
LOC107986833	1.7586	2.29787	2.02554	1286
SYPL1	1.95783	2.31974	2.14052	1286
LOC124901719	1.67327	2.51172	2.08011	1286
NAMPT	1.91131	2.2553	2.08305	1286
NAMPT-AS1	1.48236	2.38272	2.01204	1286
CTB-30L5.1	1.85015	2.22073	2.0727	1286
LOC105375440	1.77526	2.29044	2.03604	1286
CCDC71L	1.79524	2.29631	2.05149	1286
LINC02577	1.858	2.13616	2.02371	1286
PIK3CG	1.82706	2.17272	2.06119	1286
PRKAR2B	1.9042	2.16672	2.0439	1286
PRKAR2B-AS1	1.87003	2.22772	2.05068	1286
GPR22	1.88864	2.30058	2.08855	1286
DUS4L-BCAP29	1.9369	2.13386	2.03963	1286
BCAP29	1.91218	2.14772	2.03813	1286
SLC26A4-AS1	1.8625	2.36189	2.10873	1286
SLC26A4	1.91593	2.13601	2.03336	1286
CBLL1-AS1	1.71721	2.47488	2.08497	1286
CBLL1	1.85547	2.18872	2.03223	1286
SLC26A3	1.87834	2.11415	2.00254	1286
LOC105375444	1.7637	2.20515	1.97893	1286
LOC105375445	1.7258	2.37131	2.02858	1286
DLD	1.91616	2.18315	2.03499	1286
LAMB1	1.94964	2.12772	2.0365	1286
LAMB4	1.91864	2.14645	2.03662	1286
LOC107986834	1.62267	2.41172	2.04302	1286
LOC107986835	1.8039	2.38088	2.07685	1286
LOC105375446	1.80264	2.18586	2.00207	1286
NRCAM	1.90964	2.08245	1.97214	1286
LOC102724363	1.79844	2.23345	1.97817	1286
PNPLA8	1.8868	2.15201	2.01835	1286
LOC124901722	1.74844	2.36372	2.05896	1286
THAP5	1.84918	2.20672	2.03338	1286
DNAJB9	1.75064	2.31032	2.01911	1286
LOC105375448	1.87151	2.10972	1.98517	1286
LOC107986836	1.81264	2.02558	1.91699	1286
LINC02903	1.40191	2.42972	1.92056	1286
EIF3IP1	1.45134	2.2696	1.86731	1286
LOC105375451	1.79326	1.98272	1.89099	1286
LOC105375450	1.74	2.04129	1.88168	1286
LOC105375452	1.71054	2.04115	1.88582	1286
LOC124901723	1.74757	2.132	1.95896	1286
IMMP2L	1.76606	2.00843	1.93704	1286
LOC124901724	1.26727	2.28787	1.98077	1286
LRRN3	1.68483	2.05472	1.93217	1286
LOC124901725	1.09608	2.04543	1.94187	1286
LOC124900232	0.98541	2.06143	1.96497	1286
DOCK4	1.87706	2.02301	1.96207	1286
LOC124901727	1.60454	2.21616	1.89002	1286
LOC124901726	1.65618	2.11415	1.91233	1286
DOCK4-AS1	1.78626	2.17859	1.99941	1286
ZNF277	1.65491	2.07801	1.98479	1286
ZNF277-AS1	1.67469	2.13372	1.99357	1286
LOC105375456	1.83051	2.09915	1.96285	1286
LOC105375457	1.8479	2.13401	1.99946	1286
IFRD1	1.83651	2.09043	1.9637	1286
LOC128031837	1.35581	2.51473	1.94552	1286
LSMEM1	1.74503	2.18486	1.96797	1286
LINC03076	1.57111	2.27719	1.92341	1286
LOC101928012	1.85018	2.05372	1.95884	1286
TMEM168	1.85226	2.13443	2.00758	1286
LOC124901729	1.63337	2.9426	1.99085	1286
BMT2	1.85767	2.17145	1.99359	1286
HRAT17	1.80839	2.06815	1.93388	1286
GPR85	1.7037	2.16558	1.93776	1286
LOC107986837	1.83003	2.08201	1.96231	1286
SMIM30	1.58667	2.37503	1.95225	1286
LOC124901813	1.61067	2.09972	1.87488	1286
LOC124901814	1.62218	2.23402	1.9555	1286
PPP1R3A	1.81939	2.03172	1.9382	1286
FOXP2	1.85447	2.03415	1.97376	1286
MIR3666	1.54647	2.61087	2.04345	1286
MDFIC	1.85327	2.11472	2.00408	1286
LINC01393	1.88541	2.12886	2.01292	1286
LINC01392	1.8737	2.08615	1.99627	1286
SNORA25B	0.81568	2.03891	1.535	1286
LOC100506489	1.59024	2.31244	2.00681	1286
LOC105375461	1.61734	2.30458	1.95183	1286
LOC105375462	1.68858	2.40372	2.05685	1286
LOC102724407	1.62431	2.35901	1.97659	1286
TFEC	1.94564	2.10601	2.02515	1286
TES	1.85006	2.19372	2.02692	1286
LOC124901730	1.78048	2.19072	2.01354	1286
LOC102724434	1.79563	2.24317	2.03333	1286
LOC105375463	1.68451	2.16673	2.00761	1286
LOC124900233	1.86239	2.17801	2.02684	1286
LOC107986838	1.92613	2.13215	2.02604	1286
CAV2	1.82316	2.25886	2.03445	1286
CAV1	1.87408	2.14286	2.00817	1286
COMETT	1.96754	2.15115	2.06227	1286
MET	1.99826	2.17972	2.08282	1286
LOC124901731	1.918	2.22715	2.06126	1286
CAPZA2	1.96403	2.28619	2.08778	1286
LOC105375465	1.91106	2.87551	2.13649	1286
ST7-AS1	1.58513	2.68106	1.95171	1286
ST7	1.98318	2.36075	2.07781	1286
ST7-OT4	1.47605	2.75808	2.01685	1286
MIR6132	1.37664	2.85056	1.91994	1286
LOC124901732	1.69262	2.234	2.03438	1286
ST7-AS2	1.94718	2.231	2.09681	1286
ST7-OT3	1.90964	2.19886	2.05318	1286
LOC105375466	1.84378	2.31705	2.0751	1286
WNT2	1.96964	2.17301	2.07055	1286
LOC124900596	1.85596	2.21472	2.06342	1286
LOC105375467	1.94139	2.21672	2.07694	1286
ASZ1	1.96439	2.17972	2.07216	1286
LOC105375468	1.90551	2.16644	2.03886	1286
CFTR	1.96439	2.12529	2.04098	1286
CFTR-AS1	1.81159	2.186	2.04966	1286
CTTNBP2	1.93241	2.08886	2.0192	1286
LOC105375469	1.87828	2.21172	2.05275	1286
LOC105375470	1.82618	2.08772	1.96509	1286
LSM8	1.72039	2.12529	1.94035	1286
ANKRD7	1.83267	2.12043	1.99648	1286
LOC102724495	1.35219	2.07158	1.97625	1286
LOC124901815	1.07101	2.07443	1.95817	1286
LOC105375471	1.71113	2.10201	1.89806	1286
LOC105375472	1.79613	2.06772	1.94563	1286
LOC107986747	0.88247	2.21773	1.95606	1286
LOC105375473	1.54826	2.03687	1.93028	1286
LOC124901816	1.77414	2.08315	1.96981	1286
LINC02476	1.06098	2.04458	1.96578	1286
LOC107986840	0.9165	2.17903	1.91715	1286
LOC105375477	1.83826	2.23515	2.02133	1286
KCND2	1.95016	2.15115	2.0402	1286
TSPAN12	1.92744	2.15915	2.03603	1286
LOC124901733	1.58209	2.18543	2.0077	1286
ING3	1.82784	2.2486	2.03822	1286
LOC124901734	1.80667	2.25186	2.03356	1286
CPED1	1.92077	2.10158	2.00264	1286
LOC124901735	1.89528	2.09443	1.99744	1286
WNT16	1.87708	2.22172	2.05781	1286
FAM3C	1.84741	2.16629	2.0201	1286
LOC124901737	1.83226	2.0803	1.93343	1286
LOC124901736	1.75151	2.24943	1.98887	1286
LOC105375478	1.82744	2.17172	2.00374	1286
PTPRZ1	1.89139	2.05015	1.97221	1286
AASS	1.8208	2.06859	1.96382	1286
LOC102724527	1.79003	2.03772	1.94148	1286
FEZF1	1.73616	2.17386	1.97108	1286
FEZF1-AS1	1.71037	2.18687	1.96313	1286
CADPS2	1.81613	2.00258	1.92441	1286
LOC105375481	1.77828	2.06015	1.9283	1286
LOC124901739	1.75177	2.141	1.96032	1286
RNF133	1.61927	2.26944	1.94217	1286
RNF148	1.59526	2.39094	1.96371	1286
LOC124901738	1.59583	1.96429	1.85721	1286
LOC105375482	1.77364	2.03872	1.91722	1286
TAS2R16	1.33036	2.2443	1.84393	1286
SLC13A1	1.81434	2.37504	1.94017	1286
IQUB	1.85967	2.056	1.96944	1286
LOC124901740	1.19921	1.99273	1.58118	1286
NDUFA5	1.81498	2.05943	1.96164	1286
ASB15	1.84764	2.06315	1.95666	1286
ASB15-AS1	1.77734	2.12815	1.9569	1286
LMOD2	1.75551	2.15901	1.95501	1286
WASL	1.8479	2.10658	1.97138	1286
WASL-DT	1.60547	2.35302	1.97099	1286
HYAL4	1.89313	2.10915	1.99636	1286
HYAL6P	1.73921	2.25888	2.01302	1286
SPAM1	1.85639	2.07972	1.9748	1286
LOC105375483	1.81947	2.11472	1.99455	1286
TMEM229A	1.62377	2.29443	1.98248	1286
LOC124901741	1.74835	2.18201	1.9917	1286
LOC105375484	1.52006	2.05929	1.88766	1286
LOC107986841	1.72018	2.02358	1.87153	1286
LOC101928211	1.60328	2.11086	1.84536	1286
LOC102724577	1.28667	2.1043	1.84251	1286
SSU72L6	1.51941	2.41143	1.98408	1286
GPR37	1.76393	2.08258	1.93493	1286
LINC03043	1.78347	2.14072	1.98401	1286
POT1	1.79716	2.02129	1.91179	1286
POT1-AS1	1.72601	2.0063	1.88532	1286
LINC02830	1.21392	2.20377	1.87873	1286
LOC101928283	1.82464	2.01	1.92088	1286
LOC101928254	1.76041	2.07558	1.92659	1286
LOC100506664	1.70096	2.02101	1.89429	1286
LOC105375487	1.04484	2.13044	1.89483	1286
LOC105375488	1.79126	2.11943	1.95406	1286
GRM8	1.9019	2.04272	1.98449	1286
LOC101928357	1.85351	2.11573	1.98747	1286
LOC107986843	1.55239	2.25161	1.89036	1286
MIR592	1.46454	2.6846	2.10782	1286
LOC124901742	1.62886	2.42344	2.01716	1286
GRM8-AS1	1.85921	2.17986	2.03216	1286
ZNF800	1.87054	2.11043	1.99121	1286
LINC03012	1.73998	2.23387	2.01634	1286
LOC105375490	1.88551	2.12044	2.00925	1286
GCC1	1.78742	2.3063	2.06025	1286
ARF5	1.83677	2.45602	2.13284	1286
LOC105375489	1.80977	2.5236	2.15448	1286
FSCN3	1.80041	2.27144	2.06469	1286
PAX4	1.72447	2.20158	1.97418	1286
SND1-DT	1.69546	2.31772	2.04667	1286
SND1	2.00913	2.14044	2.07415	1286
SND1-IT1	1.67081	2.34816	2.03612	1286
LRRC4	1.66613	2.14916	1.92078	1286
LOC124901743	1.85927	2.36031	2.11194	1286
MIR593	1.59828	2.65986	2.12603	1286
LOC105375493	1.85354	2.34072	2.10348	1286
LOC124901744	1.84621	2.15043	2.01349	1286
MIR129-1	1.29473	2.33016	1.80137	1286
LEP	1.88	2.22229	2.06132	1286
RBM28	1.99464	2.3196	2.10508	1286
PRRT4	1.88065	2.24615	2.09433	1286
LOC107986845	1.85247	2.35729	2.1151	1286
IMPDH1	1.8846	2.2323	2.06018	1286
HILPDA	1.13235	2.45458	2.12219	1286
HILPDA-AS1	1.0975	2.23401	1.99178	1286
METTL2B	1.12944	2.27817	2.08326	1286
LINC01000	1.01211	2.28458	2.01629	1286
GARIN1A	1.84551	2.19016	2.00987	1286
GARIN1B	1.93018	2.26587	2.0865	1286
CALU	1.92555	2.33616	2.13902	1286
OPN1SW	1.79906	2.41644	2.12767	1286
CCDC136	1.90034	2.26017	2.08814	1286
FLNC	1.97624	2.26443	2.13134	1286
FLNC-AS1	2.00226	2.37116	2.17673	1286
ATP6V1F	1.76713	2.37688	2.05178	1286
SPMIP1	1.80431	2.44259	2.13681	1286
KCP	1.98664	2.27715	2.1176	1286
LOC105375497	1.93626	2.36644	2.14611	1286
IRF5	1.86963	2.34015	2.13924	1286
TNPO3	1.96373	2.28629	2.13775	1286
TPI1P2	1.81806	2.495	2.15868	1286
LOC124901836	1.64268	2.48289	2.05565	1286
LOC124901863	1.48981	2.58202	2.06184	1286
LOC407835	1.77264	2.41273	2.069	1286
TSPAN33	1.90726	2.2496	2.05793	1286
SMO	1.94816	2.24743	2.10216	1286
AHCYL2	2.00839	2.23501	2.11345	1286
LOC124900234	1.89241	2.2973	2.08817	1286
LOC105375500	1.86634	2.2713	2.08283	1286
LOC107986847	1.89731	2.35215	2.13098	1286
STRIP2	1.95906	2.21286	2.08846	1286
SMKR1	1.85241	2.31743	2.10836	1286
NRF1	1.97031	2.181	2.07605	1286
LOC105375501	1.79544	2.27401	2.05571	1286
MIR182	1.62139	2.46315	2.04895	1286
MIR96	1.55678	2.64277	2.11506	1286
MIR183	1.55678	2.64277	2.11506	1286
UBE2H	1.93464	2.20701	2.09405	1286
UBE2H-DT	1.85021	2.13346	1.99085	1286
ZC3HC1	1.86364	2.24758	2.07236	1286
KLHDC10	1.95116	2.2393	2.09618	1286
LINC03008	1.63575	2.49072	2.1182	1286
TMEM209	1.97426	2.2403	2.12022	1286
LOC124901745	1.81583	2.35515	2.1165	1286
SSMEM1	1.58268	2.32673	2.13632	1286
CPA2	1.90803	2.21658	2.07104	1286
CPA4	1.9277	2.20386	2.06935	1286
LOC105375503	1.90854	2.19429	2.03545	1286
LOC124901842	1.59937	2.62043	2.08693	1286
LOC124901837	1.45145	2.69516	1.98192	1286
CPA5	1.93064	2.21944	2.07155	1286
LOC105375504	1.75767	2.61015	2.21652	1286
CPA1	1.84941	2.26743	2.05947	1286
CEP41	1.97939	2.217	2.10562	1286
LOC105375505	1.75857	2.57976	2.15983	1286
MESTIT1	1.83913	2.33943	2.09103	1286
MEST	1.90347	2.22872	2.07314	1286
MIR335	1.47554	2.70149	2.05462	1286
COPG2	1.91167	2.12844	2.01791	1286
COPG2IT1	1.72989	2.29887	2.03177	1286
LOC124901746	1.8346	2.39872	2.11608	1286
TSGA13	1.90628	2.22301	2.07063	1286
KLF14	1.70151	2.20945	1.92965	1286
LOC105375508	1.97277	2.17472	2.08001	1286
LOC105375509	1.91416	2.19629	2.07535	1286
MIR29A	1.70463	2.81701	2.27195	1286
MIR29B1	1.70463	2.81701	2.27195	1286
LINC-PINT	1.9349	2.16686	2.05456	1286
LINC00513	1.87303	2.28686	2.07083	1286
MKLN1	1.97639	2.20515	2.07578	1286
MKLN1-AS	1.81739	2.20386	2.02972	1286
LOC124901747	1.86513	2.43086	2.16132	1286
PODXL	1.87517	2.113	2.01838	1286
LOC107986849	1.84613	2.09587	1.95825	1286
LOC101928782	1.81503	2.07672	1.95528	1286
PLXNA4	1.8538	2.06329	1.97178	1286
LOC101928807	1.66188	2.30144	1.97229	1286
LOC105375511	1.74339	2.22758	1.99079	1286
LOC102724906	1.44286	2.26629	1.85331	1286
FLJ40288	1.81713	2.07588	1.96055	1286
LOC124900236	1.4434	2.64361	1.98837	1286
LOC100506937	1.63206	2.51959	2.07494	1286
CHCHD3	1.93526	2.064	1.99889	1286
MIR3654	1.60141	2.36944	1.97808	1286
LOC105375512	1.74693	2.20259	1.96943	1286
EXOC4	1.9069	2.01072	1.96893	1286
MIR6133	1.4476	2.47843	1.937	1286
LOC124901748	1.77516	2.21459	1.99893	1286
LOC124901749	1.79154	2.146	1.98979	1286
LOC101928861	1.76839	2.0223	1.8941	1286
LOC105375514	1.812	2.14087	1.98964	1286
LRGUK	1.84763	2.07258	1.99711	1286
SLC35B4	1.83539	2.16929	2.00767	1286
LOC105375518	1.78113	2.19602	1.96288	1286
LOC105375517	1.6678	2.23687	1.93772	1286
LINC03060	1.86039	2.15272	2.0059	1286
AKR1B1	1.916	2.23372	2.06634	1286
AKR1B10	1.6639	2.20516	2.01057	1286
LOC105375520	1.11006	2.19401	2.0102	1286
AKR1B15	1.23373	2.19186	2.02838	1286
LOC124901750	1.907	2.11387	2.0155	1286
BPGM	1.831	2.17315	1.9852	1286
LOC124901751	1.78975	2.27172	2.03124	1286
CALD1	1.96313	2.15186	2.05377	1286
AGBL3	1.88096	2.17372	2.02461	1286
CYREN	1.87564	2.19172	2.04227	1286
TMEM140	1.83624	2.29272	2.08369	1286
WDR91	1.87803	2.22586	2.03667	1286
MIR6509	1.26213	2.30358	1.76322	1286
STRA8	1.93739	2.24831	2.07766	1286
LOC107984123	1.938	2.17715	2.05962	1286
CNOT4	1.95518	2.23461	2.08594	1286
NUP205	1.8886	2.20172	2.08601	1286
STMP1	1.8889	2.26172	2.07643	1286
SLC13A4	1.89041	2.139	2.01421	1286
LOC105375521	1.87364	2.17658	2.022	1286
FAM180A	1.88377	2.20086	2.03591	1286
LOC105375522	1.82664	2.18872	2.02141	1286
MTPN	1.89054	2.14701	2.0312	1286
LOC105375523	1.89385	2.05072	1.98995	1286
LOC105375524	1.68951	2.15431	1.9369	1286
LOC124901850	1.0361	2.68022	2.04587	1286
CHRM2	1.82516	2.05972	1.94562	1286
LOC349160	1.81377	2.031	1.93668	1286
MIR490	1.3563	2.54388	1.95138	1286
LOC105375525	1.75928	2.14843	1.95046	1286
PTN	1.84628	2.05086	1.95862	1286
LOC124900235	1.60028	2.42644	2.01067	1286
LOC105375527	1.59054	2.36044	1.96523	1286
DGKI	1.92203	2.06543	2.00051	1286
CREB3L2	1.90406	2.16774	2.0086	1286
CREB3L2-AS1	1.82547	2.34158	2.08481	1286
LOC124901752	1.83221	2.24173	2.02342	1286
LOC124901753	1.74311	2.216	1.99862	1286
AKR1D1	1.87139	2.13415	1.99705	1286
LOC124901828	1.71796	2.5153	2.08143	1286
MIR4468	1.52722	2.66044	2.09098	1286
LOC107986749	1.66378	2.26361	1.9809	1286
